,Unnamed: 0,Issued,Operating Name,Licence Address Line 3,Licence No.,Category,postal,lat,lng,year,area
111845,111874,08-09-08,WET BASEMENT DRYING,M6E,T853840951,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2008,M6E
111846,111875,08-09-08,PRIME SEAL ROOFING SYSTEMS,M9L,T853840431,BUILDING RENOVATOR,M9L,43.75901,-79.545197,2008,M9L
111847,111876,11-09-08,FAIRVIEW INC,L3T,T853842555,BUILDING RENOVATOR,L3T,43.629647,-79.351492,2008,L3T
111848,111877,16-09-08,,M8Z,T853839245,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,2008,M8Z
111849,111878,17-09-08,ODA PRO RENOVATIONS,M6E,T853841684,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2008,M6E
111850,111879,18-09-08,TRIMAC HOARDING & CONSTRUCTION BUILDINGS,M1X,T853841241,BUILDING RENOVATOR,M1X,43.806656,-79.219299,2008,M1X
111851,111880,22-09-08,DON CLARKE CONTRACTING,L6B,T853842311,BUILDING RENOVATOR,L6B,43.875097,-79.227817,2008,L6B
111852,111881,26-09-08,GABSTON HOME & COMMERCIAL RENOVATION,M4C,T853841890,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2008,M4C
111853,111882,30-09-08,LAKEVIEW WINDOWS & DOORS,M6N,T853843197,BUILDING RENOVATOR,M6N,43.674026,-79.488441,2008,M6N
111854,111883,06-10-08,NATIONAL RESTORATIONS INC,L4L,T853842970,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2008,L4L
111855,111884,06-10-08,MASTERCLEAN SERVICE COMPANY,L3Y,T853842973,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,2008,L3Y
111856,111885,09-10-08,OAKLAND WATERPROOFING,M1E,T853843198,BUILDING RENOVATOR,M1E,43.763367,-79.161438,2008,M1E
111857,111886,09-10-08,GREATVIEW CONSTRUCTION AND RENOVATIONS,M1V,T853842187,BUILDING RENOVATOR,M1V,43.810753,-79.292694,2008,M1V
111858,111887,10-10-08,MULTIGLASS,M6M,T853843710,BUILDING RENOVATOR,M6M,43.689769,-79.490769,2008,M6M
111859,111888,10-10-08,,M6H,T853843742,BUILDING RENOVATOR,M6H,43.659753,-79.428556,2008,M6H
111860,111889,20-10-08,ALBERN HOME IMPROVEMENTS,M1P,T853842295,BUILDING RENOVATOR,M1P,43.752142,-79.265428,2008,M1P
111861,111890,20-10-08,K WOOD KITCHENS,M1R,T853842566,BUILDING RENOVATOR,M1R,43.745781,-79.295441,2008,M1R
111862,111891,22-10-08,NEW PARK CONTRACTING,M9W,T853842882,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2008,M9W
111863,111892,22-10-08,XTREME ROOFING & CONSTRUCTION LTD,L4L,T853843095,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2008,L4L
111864,111893,23-10-08,WAI CHOI GENERAL CONTRACTING,L6C,T853844182,BUILDING RENOVATOR,L6C,43.898152,-79.372927,2008,L6C
111865,111894,27-10-08,HAS CONSTRUCTION,M9W,T853843811,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2008,M9W
111866,111895,28-10-08,CENTRAL ROOFING,M3J,T853843321,BUILDING RENOVATOR,M3J,43.766758,-79.504668,2008,M3J
111867,111896,03-11-08,M&J WATERPROOFING,M6P,T853843046,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2008,M6P
111868,111897,04-11-08,ERNIE'S PRO ROOFING,M4C,T853843035,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2008,M4C
111869,111898,04-11-08,BROCK DOORS & WINDOWS,L6T,T853842444,BUILDING RENOVATOR,L6T,43.739983,-79.650583,2008,L6T
111870,111899,17-11-08,VIGARIO CONTRACTING,L3Z,T853843359,BUILDING RENOVATOR,L3Z,44.14163,-79.556755,2008,L3Z
111871,111900,17-11-08,LEXBRIDGE CONTRACTING INC,M6S,T853843320,BUILDING RENOVATOR,M6S,43.650799,-79.48121,2008,M6S
111872,111901,17-11-08,WILLOWDALE-SCARBOROUGH ROOFING COMPANY,L1B,T853843625,BUILDING RENOVATOR,L1B,43.89638,-78.584388,2008,L1B
111873,111902,19-11-08,SYNTHESIS HOMES,M2J,T853844096,BUILDING RENOVATOR,M2J,43.776674,-79.342683,2008,M2J
111874,111903,19-11-08,CERQUA CONTRACTING,M1R,T853844115,BUILDING RENOVATOR,M1R,43.745781,-79.295441,2008,M1R
111875,111904,19-11-08,TORONTO STAR ROOFING,M4G,T853844100,BUILDING RENOVATOR,M4G,43.717636,-79.376123,2008,M4G
111876,111905,24-11-08,NIGHT STAR ROOFING,M9W,T853845456,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2008,M9W
111877,111906,14-12-09,CAN-CRO INSTALLATIONS,L9N,T853954859,BUILDING RENOVATOR,L9N,44.103897,-79.516137,2009,L9N
111878,111907,10-12-08,,M6M,T853834704,BUILDING RENOVATOR,M6M,43.689769,-79.490769,2008,M6M
111879,111908,15-12-08,PENICHE CARPENTRY CONSTRUCTION,M6B,T853844399,BUILDING RENOVATOR,M6B,43.705605,-79.428726,2008,M6B
111880,111909,29-12-08,UNLIMITED BUILDING SOLUTIONS,L1W,T853844546,BUILDING RENOVATOR,L1W,43.825855,-79.091504,2008,L1W
111881,111910,30-12-08,JACKSON ROOFING GTA,M1X,T853843638,BUILDING RENOVATOR,M1X,43.806656,-79.219299,2008,M1X
111882,111911,05-01-09,EUROPEAN RENOVATION,L5M,T853845046,BUILDING RENOVATOR,L5M,43.565556,-79.706805,2009,L5M
111883,111912,08-01-09,ZP CONSTRUCTION,L5L,T853844211,BUILDING RENOVATOR,L5L,43.530461,-79.717709,2009,L5L
111884,111913,14-01-09,WOODS CONTRACTING & DESIGN,M1G,T853844948,BUILDING RENOVATOR,M1G,43.771477,-79.209709,2009,M1G
111885,111914,21-01-09,JOHN'S CHIMNEY SERVICE,M3A,T853846672,BUILDING RENOVATOR,M3A,43.752872,-79.336578,2009,M3A
111886,111915,21-01-09,ASHDON CONTRACTING,M1M,T853844575,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2009,M1M
111887,111916,06-02-09,,M4B,T853948296,BUILDING RENOVATOR,M4B,43.702857,-79.297409,2009,M4B
111888,111917,09-02-09,MITICA RENO,M1J,T853845605,BUILDING RENOVATOR,M1J,43.740852,-79.238945,2009,M1J
111889,111918,09-02-09,NORMAN INTERIORS,M6S,T853845489,BUILDING RENOVATOR,M6S,43.650799,-79.48121,2009,M6S
111890,111919,09-02-09,PARAGON CONSTRUCTION (TORONTO),M4L,T853845581,BUILDING RENOVATOR,M4L,43.670341,-79.3116,2009,M4L
111891,111920,09-02-09,PGM (PINACLE GRAPHIC MANAGEMENT),M4B,T853845629,BUILDING RENOVATOR,M4B,43.702857,-79.297409,2009,M4B
111892,111921,16-02-09,ROOF TILE MANAGEMENT,L5T,T853948176,BUILDING RENOVATOR,L5T,43.65271,-79.69113,2009,L5T
111893,111922,24-02-09,TORONTO CLEAR VIEW WINDOW CLEANING,M1R,T853846586,BUILDING RENOVATOR,M1R,43.745781,-79.295441,2009,M1R
111894,111923,09-03-09,RHINO HOME IMPROVEMENT,M6A,T853846145,BUILDING RENOVATOR,M6A,43.675523,-79.440063,2009,M6A
111895,111924,09-03-09,ROSMAN ROOFING,M6H,T853846098,BUILDING RENOVATOR,M6H,43.659753,-79.428556,2009,M6H
111896,111925,09-03-09,THE REGROUP INC,M1V,T853845858,BUILDING RENOVATOR,M1V,43.810753,-79.292694,2009,M1V
111897,111926,09-03-09,THE SOUTHEY GROUP,M4G,T853947032,BUILDING RENOVATOR,M4G,43.717636,-79.376123,2009,M4G
111898,111927,09-03-09,STONEHENGE,M1K,T853846434,BUILDING RENOVATOR,M1K,43.720406,-79.255784,2009,M1K
111899,111928,17-03-09,FJC LTD,L9L,T853946918,BUILDING RENOVATOR,L9L,44.093834,-78.983472,2009,L9L
111900,111929,17-03-09,T.Z. RENOVATIONS,L5C,T853946940,BUILDING RENOVATOR,L5C,43.572719,-79.64939,2009,L5C
111901,111930,23-03-09,M PAGOTTO CONTRACTING,L4T,T853947024,BUILDING RENOVATOR,L4T,43.628726,-79.664034,2009,L4T
111902,111931,23-03-09,LUMA RENOVATIONS,L4H,T853947115,BUILDING RENOVATOR,L4H,43.844786,-79.560098,2009,L4H
111903,111932,23-03-09,ARROW CONTRACTING,L4J,T853947555,BUILDING RENOVATOR,L4J,43.818375,-79.452075,2009,L4J
111904,111933,24-03-09,A G REAT CONSTRUCTION CO,L4K,T853950547,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2009,L4K
111905,111934,02-04-09,A AND G SHANKS PLUMBING AND HEATING,M4S,T853949886,BUILDING RENOVATOR,M4S,43.706192,-79.393227,2009,M4S
111906,111935,06-04-09,RENOVA RENOVATIONS,L4L,T853947902,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2009,L4L
111907,111936,06-04-09,TERRA ALUMINUM PRODUCTS,M6N,T853947847,BUILDING RENOVATOR,M6N,43.674026,-79.488441,2009,M6N
111908,111937,06-04-09,CANTACT CONSTRUCTION,M1L,T853948582,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2009,M1L
111909,111938,06-04-09,GRAND BUILDING AND CONTRACTING,M2R,T853948513,BUILDING RENOVATOR,M2R,43.783661,-79.444992,2009,M2R
111910,111939,08-04-09,,L4X,T853951363,BUILDING RENOVATOR,L4X,43.616777,-79.577181,2009,L4X
111911,111940,14-04-09,DAVID MICHAEL ALLEN,M8V,T853947548,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2009,M8V
111912,111941,20-04-09,GREENING HOMES,M6P,T853948086,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2009,M6P
111913,111942,20-04-09,,M4T,T853948586,BUILDING RENOVATOR,M4T,43.682411,-79.390343,2009,M4T
111914,111943,20-04-09,PRATT RENOVATION AND CONTS,L1V,T853948276,BUILDING RENOVATOR,L1V,43.835053,-79.099848,2009,L1V
111915,111944,20-04-09,,M4J,T853948089,BUILDING RENOVATOR,M4J,43.721377,-79.257537,2009,M4J
111916,111945,21-04-09,,L3X,T853948112,BUILDING RENOVATOR,L3X,44.040919,-79.430544,2009,L3X
111917,111946,21-04-09,,M1S,T853948787,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2009,M1S
111918,111947,22-04-09,GOOD YEAR ROOFING,M6P,T853951906,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2009,M6P
111919,111948,01-05-09,CARLOS ROOFING,M6E,T853949916,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
111920,111949,04-05-09,WILLEM CONTRACTING,M8Z,T853948384,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,2009,M8Z
111921,111950,04-05-09,METRO RENO HOME IMPROVEMENTS,M3H,T853948339,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2009,M3H
111922,111951,04-05-09,,M4K,T853949232,BUILDING RENOVATOR,M4K,43.688515,-79.362238,2009,M4K
111923,111952,04-05-09,ARROW RENOVATIONS,M4B,T853949227,BUILDING RENOVATOR,M4B,43.702857,-79.297409,2009,M4B
111924,111953,06-05-09,NATIONAL RENOVATIONS,L4K,T853952589,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2009,L4K
111925,111954,08-05-09,ROOFING EXPERTS,L4E,T853948340,BUILDING RENOVATOR,L4E,43.913571,-79.470502,2009,L4E
111926,111955,25-05-09,IPC CONSULTING INC,L0G,T853949654,BUILDING RENOVATOR,L0G,43.850018,-79.328474,2009,L0G
111927,111956,11-05-09,UNIQUE ROOFING,L4B,T853949008,BUILDING RENOVATOR,L4B,43.843529,-79.424558,2009,L4B
111928,111957,11-05-09,ENCORE HOME IMPROVEMENTS,L3R,T853948998,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2009,L3R
111929,111958,13-05-09,DUFFY & ASSOCIATES DESIGN BUILD,M5A,T853947565,BUILDING RENOVATOR,M5A,43.652833,-79.377614,2009,M5A
111930,111959,13-05-09,EXTREME INSULATION,N0B,T853947234,BUILDING RENOVATOR,N0B,43.48414,-80.754431,2009,N0B
111931,111960,21-05-09,ACE WATERPROOFING,M1L,T853953697,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2009,M1L
111932,111961,25-05-09,SUM-IT ROOFING INC,L6S,T853949257,BUILDING RENOVATOR,L6S,43.74988,-79.687463,2009,L6S
111933,111962,25-05-09,,L1N,T853949419,BUILDING RENOVATOR,L1N,43.886956,-78.94324,2009,L1N
111934,111963,25-05-09,THE CRACK DOCTOR,L4Y,T853949462,BUILDING RENOVATOR,L4Y,43.606689,-79.718544,2009,L4Y
111935,111964,26-05-09,THERMO WORLD MFG LTD,M1P,T853949459,BUILDING RENOVATOR,M1P,43.752142,-79.265428,2009,M1P
111936,111965,26-05-09,,L5A,T853949557,BUILDING RENOVATOR,L5A,43.551172,-79.584278,2009,L5A
111937,111966,01-06-09,L.F. BUILDERS,M3N,T853951305,BUILDING RENOVATOR,M3N,43.752712,-79.512823,2009,M3N
111938,111967,08-06-09,CIPRIANO ALUMINUM INC,M6E,T853949815,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
111939,111968,08-06-09,ECO ROOFING CONSTRUCTION AND RENOVATION,L1T,T853950110,BUILDING RENOVATOR,L1T,43.87677,-79.051282,2009,L1T
111940,111969,08-06-09,BARKER CONTRACTING,L3P,T853949989,BUILDING RENOVATOR,L3P,43.88032,-79.361522,2009,L3P
111941,111970,09-06-09,SOUTH LIGHT DESIGN/BUILD,M6G,T853950126,BUILDING RENOVATOR,M6G,43.669493,-79.423525,2009,M6G
111942,111971,17-06-09,TIMBER WOLF DESIGN/BUILD,L3R,T853950692,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2009,L3R
111943,111972,11-08-09,TIM'S CONSTRUCTION,M1S,T853951891,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2009,M1S
111944,111973,11-08-09,SERENDIPITY HOMES,M3H,T853951648,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2009,M3H
111945,111974,15-06-09,CD COOK GENERAL CONTRACTING,M4J,T853950964,BUILDING RENOVATOR,M4J,43.721377,-79.257537,2009,M4J
111946,111975,11-06-09,M SCOTT HOME IMPROVEMENT,M4K,T853955026,BUILDING RENOVATOR,M4K,43.688515,-79.362238,2009,M4K
111947,111976,11-08-09,BLACK GENERAL CONTRACTING LTD,M4M,T853951708,BUILDING RENOVATOR,M4M,43.651613,-79.352272,2009,M4M
111948,111977,15-06-09,MCSINI RENOVATIONS,L6P,T853949693,BUILDING RENOVATOR,L6P,43.784293,-79.740595,2009,L6P
111949,111978,10-08-09,,L7E,T853949245,BUILDING RENOVATOR,L7E,43.929823,-79.804379,2009,L7E
111950,111979,14-08-09,GATOR GUYS LTD,M1L,T853947271,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2009,M1L
111951,111980,15-06-09,DECKART,M9N,T853846350,BUILDING RENOVATOR,M9N,43.7038,-79.526443,2009,M9N
111952,111981,15-06-09,FRAMEWOOD CONSTRUCTION,L4T,T853951283,BUILDING RENOVATOR,L4T,43.628726,-79.664034,2009,L4T
111953,111982,15-06-09,,L3S,T853951445,BUILDING RENOVATOR,L3S,43.822307,-79.301551,2009,L3S
111954,111983,15-06-09,L M HAPPY ROOFING,M3N,T853950231,BUILDING RENOVATOR,M3N,43.752712,-79.512823,2009,M3N
111955,111984,15-06-09,JARBA HOME BUILDING AND DESIGN,L5A,T853950681,BUILDING RENOVATOR,L5A,43.551172,-79.584278,2009,L5A
111956,111985,26-08-09,DISAN CONSTRUCTION COMPANY,M9A,T853952211,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2009,M9A
111957,111986,26-08-09,,M6E,T853952019,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
111958,111987,26-08-09,,M4C,T853952011,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2009,M4C
111959,111988,27-08-09,HOME LINK ROOFING & GENERAL CONTRACTING,L3T,T853952292,BUILDING RENOVATOR,L3T,43.629647,-79.351492,2009,L3T
111960,111989,27-08-09,BRAVEHART BUILDING,M3A,T853952083,BUILDING RENOVATOR,M3A,43.752872,-79.336578,2009,M3A
111961,111990,28-08-09,,M1M,T853952534,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2009,M1M
111962,111991,28-08-09,ANTA PLUMBING,M9B,T853957205,BUILDING RENOVATOR,M9B,43.639329,-79.535418,2009,M9B
111963,111992,16-12-09,,L4L,T853956347,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2009,L4L
111964,111993,31-08-09,NEWCONCEPT RENOVERINGAR INC,M1R,T853956389,BUILDING RENOVATOR,M1R,43.745781,-79.295441,2009,M1R
111965,111994,31-08-09,MINUTEMEN CONTRACTING INC,M1N,T853954079,BUILDING RENOVATOR,M1N,43.680889,-79.278736,2009,M1N
111966,111995,31-08-09,G S WINDOW INSTALLATIONS,M3C,T853952858,BUILDING RENOVATOR,M3C,43.731031,-79.341722,2009,M3C
111967,111996,31-08-09,MAXIMUM ROOFING GENERAL CONTRACTOR,L5K,T853955427,BUILDING RENOVATOR,L5K,43.527849,-79.651684,2009,L5K
111968,111997,01-09-09,INTERIOR HOME IMPROVEMENT FLOOD & FIRE RESTORATION INC,M9M,T853953309,BUILDING RENOVATOR,M9M,43.753277,-79.538902,2009,M9M
111969,111998,14-12-09,CONNECTING STONES,L4L,T853950994,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2009,L4L
111970,111999,02-09-09,CC & SONS CONTRACTING,M6P,T853953974,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2009,M6P
111971,112000,02-09-09,,M8V,T853956407,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2009,M8V
111972,112001,02-09-09,FAIRGATE LTD,L5E,T853954441,BUILDING RENOVATOR,L5E,43.573567,-79.558679,2009,L5E
111973,112002,02-09-09,GENERAL CONTRACTOR,M1L,T853953590,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2009,M1L
111974,112003,03-09-09,J-R SONS ROOFING,M6N,T853956689,BUILDING RENOVATOR,M6N,43.674026,-79.488441,2009,M6N
111975,112004,03-09-09,GOODPRICE BAKI,M1P,T853952720,BUILDING RENOVATOR,M1P,43.752142,-79.265428,2009,M1P
111976,112005,04-09-09,LAUREN HOMES,M2N,T853956308,BUILDING RENOVATOR,M2N,43.765808,-79.412476,2009,M2N
111977,112006,04-09-09,DOUGLAS DESIGN & RENOVATION,M4G,T853956412,BUILDING RENOVATOR,M4G,43.717636,-79.376123,2009,M4G
111978,112007,08-09-09,DAN SILVA CUSTOM BUILDER,M1M,T853954619,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2009,M1M
111979,112008,09-09-09,GRAND HOMES,L1W,T853956001,BUILDING RENOVATOR,L1W,43.825855,-79.091504,2009,L1W
111980,112009,10-09-09,GIANCOLA ALUMINUM CONTRACTORS INC,M9W,T853955216,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2009,M9W
111981,112010,10-09-09,,M4C,T853954592,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2009,M4C
111982,112011,10-09-09,,M3A,T853952825,BUILDING RENOVATOR,M3A,43.752872,-79.336578,2009,M3A
111983,112012,14-09-09,ROOFCHAMPS,L6L,T853952461,BUILDING RENOVATOR,L6L,43.38356,-79.734917,2009,L6L
111984,112013,14-09-09,ACCURATE HOME IMPROVEMENTS INC,L5W,T853956907,BUILDING RENOVATOR,L5W,43.639137,-79.702783,2009,L5W
111985,112014,14-09-09,DAR-MAR,M9B,T853952407,BUILDING RENOVATOR,M9B,43.639329,-79.535418,2009,M9B
111986,112015,14-09-09,DIKEL,L4K,T853957170,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2009,L4K
111987,112016,15-09-09,ALUMIN-ALL,M6N,T853957033,BUILDING RENOVATOR,M6N,43.674026,-79.488441,2009,M6N
111988,112017,15-09-09,TIGHT REIN CONSTRUCTION,M1C,T853956940,BUILDING RENOVATOR,M1C,43.789091,-79.160265,2009,M1C
111989,112018,15-09-09,WIZARDS WATERPROOFING SERVICE,M3H,T853954149,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2009,M3H
111990,112019,15-09-09,DELTA GROUP,M4C,T853951263,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2009,M4C
111991,112020,16-09-09,R-MAC SOLUTIONS,M6P,T853955428,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2009,M6P
111992,112021,16-09-09,S ALUMINUM,L6A,T853954700,BUILDING RENOVATOR,L6A,43.879064,-79.517958,2009,L6A
111993,112022,21-09-09,,L4E,T853958238,BUILDING RENOVATOR,L4E,43.913571,-79.470502,2009,L4E
111994,112023,21-09-09,CORNERBROOK CONSTRUCTION,M5E,T853951420,BUILDING RENOVATOR,M5E,43.650249,-79.371536,2009,M5E
111995,112024,21-09-09,ROSH CONTRACTORS,M1W,T853951075,BUILDING RENOVATOR,M1W,43.800983,-79.319534,2009,M1W
111996,112025,21-09-09,TEIXEIRA ROOFING,M6B,T853956762,BUILDING RENOVATOR,M6B,43.705605,-79.428726,2009,M6B
111997,112026,24-09-09,BAYVIEW ALUMINUM INC,M6N,T853955899,BUILDING RENOVATOR,M6N,43.674026,-79.488441,2009,M6N
111998,112027,24-09-09,OLIVEIRA RENOVATIONS,M9N,T853956847,BUILDING RENOVATOR,M9N,43.7038,-79.526443,2009,M9N
111999,112028,24-09-09,CAMARA ROOFING,L6X,T853955680,BUILDING RENOVATOR,L6X,43.643111,-79.820671,2009,L6X
112000,112029,24-09-09,TIMEX STUCCO PLASTERING & STONE,M6E,T853957738,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
112001,112030,24-09-09,XXI CONSTRUCTION & RENOVATION COMPANY,L4S,T853957649,BUILDING RENOVATOR,L4S,43.879629,-79.394865,2009,L4S
112002,112031,24-09-09,J M ENTERPRISES LTD,M3H,T853957585,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2009,M3H
112003,112032,25-09-09,WINMAR,L6L,T853955326,BUILDING RENOVATOR,L6L,43.38356,-79.734917,2009,L6L
112004,112033,25-09-09,WEST STONE,L7G,T853957529,BUILDING RENOVATOR,L7G,43.649469,-79.938225,2009,L7G
112005,112034,25-09-09,MET WALL SYSTEM INC,M6L,T853957501,BUILDING RENOVATOR,M6L,43.736408,-79.525881,2009,M6L
112006,112035,28-09-09,DYLOR CONSTRUCTION GROUP,M3M,T853953035,BUILDING RENOVATOR,M3M,43.721721,-79.493153,2009,M3M
112007,112036,28-09-09,RON REHFELD,L3P,T853957810,BUILDING RENOVATOR,L3P,43.88032,-79.361522,2009,L3P
112008,112037,28-09-09,JIM DANDY HANDY MAN,L1H,T853952884,BUILDING RENOVATOR,L1H,43.882587,-78.801578,2009,L1H
112009,112038,28-09-09,PLAN A CONTRACTING,M6R,T853844604,BUILDING RENOVATOR,M6R,43.639825,-79.454148,2009,M6R
112010,112039,28-09-09,RPM CANADA,M4H,T853952869,BUILDING RENOVATOR,M4H,43.70546,-79.351395,2009,M4H
112011,112040,28-09-09,NAROOL'S RENOVATIONS AND INTERLOCKING SERVICES,L4A,T853950674,BUILDING RENOVATOR,L4A,43.975784,-79.261153,2009,L4A
112012,112041,30-09-09,STERNAK HOME IMPROVEMENT LTD,M9P,T853954639,BUILDING RENOVATOR,M9P,43.678001,-79.524372,2009,M9P
112013,112042,02-10-09,MONTGOMERY HOME IMPROVEMENTS,M9A,T853949490,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2009,M9A
112014,112043,05-10-09,1090163 ONTARIO,M9W,T853958051,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2009,M9W
112015,112044,05-10-09,905 CONSULTING,L3P,T853957994,BUILDING RENOVATOR,L3P,43.88032,-79.361522,2009,L3P
112016,112045,06-10-09,NEVES ALUMINUM RAILING,M6E,T853957277,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
112017,112046,06-10-09,RA-DO CONSTRUCTION & ROOFING,M9A,T853957856,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2009,M9A
112018,112047,06-10-09,ORIEL RENOVATIONS,M6R,T853952060,BUILDING RENOVATOR,M6R,43.639825,-79.454148,2009,M6R
112019,112048,06-10-09,TERRA THERMA,M8V,T853955702,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2009,M8V
112020,112049,07-10-09,MING SKY,M1B,T853957940,BUILDING RENOVATOR,M1B,43.754569,-79.352342,2009,M1B
112021,112050,07-10-09,BERNEL MASONRY,L6T,T853952283,BUILDING RENOVATOR,L6T,43.739983,-79.650583,2009,L6T
112022,112051,07-10-09,KESSAB GENERAL CONTRACTING CO,L4W,T853947261,BUILDING RENOVATOR,L4W,43.641258,-79.614474,2009,L4W
112023,112052,08-10-09,WILLOW CREEK CONTRACTING,M4J,T853953104,BUILDING RENOVATOR,M4J,43.721377,-79.257537,2009,M4J
112024,112053,08-10-09,NINO CONTRACTING,L1H,T853954485,BUILDING RENOVATOR,L1H,43.882587,-78.801578,2009,L1H
112025,112054,13-10-09,,M8Z,T853955639,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,2009,M8Z
112026,112055,14-10-09,GARCON BUILDING GROUP,M3J,T853957346,BUILDING RENOVATOR,M3J,43.766758,-79.504668,2009,M3J
112027,112056,16-10-09,VISHCUSTOMREMODELING,M3L,T853953840,BUILDING RENOVATOR,M3L,43.727045,-79.520757,2009,M3L
112028,112057,16-10-09,MARIO ROTUNDO STONE & MASONRY,L4K,T853955839,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2009,L4K
112029,112058,16-10-09,STADIA INDUSTRIES,L4K,T853951469,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2009,L4K
112030,112059,19-10-09,COLORFUL ROOFING,L3R,T853956560,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2009,L3R
112031,112060,19-10-09,TOMULKA MANAGEMENT GROUP,M9A,T853952768,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2009,M9A
112032,112061,19-10-09,DAIJAN RENOVATION INC,M1S,T853958344,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2009,M1S
112033,112062,21-10-09,VINTAGE MASONRY,M6L,T853958173,BUILDING RENOVATOR,M6L,43.736408,-79.525881,2009,M6L
112034,112063,21-10-09,WIAR BRICK STONE,M9A,T853958193,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2009,M9A
112035,112064,23-10-09,COLONIAL BUILDING RESTORATION,M1P,T853952620,BUILDING RENOVATOR,M1P,43.752142,-79.265428,2009,M1P
112036,112065,29-10-09,WATERPROOFING WET BASEMENTS,L4W,T853958469,BUILDING RENOVATOR,L4W,43.641258,-79.614474,2009,L4W
112037,112066,29-10-09,KINGSWAY CONSTRUCTION,M8X,T853949845,BUILDING RENOVATOR,M8X,43.65958,-79.509705,2009,M8X
112038,112067,03-11-09,MZ ALUMINUM,L5R,T853958258,BUILDING RENOVATOR,L5R,43.604818,-79.672971,2009,L5R
112039,112068,05-11-09,ALKA KITCHEN CABINETS,M9L,T853843232,BUILDING RENOVATOR,M9L,43.75901,-79.545197,2009,M9L
112040,112069,09-11-09,,M8W,T853958468,BUILDING RENOVATOR,M8W,43.590207,-79.545244,2009,M8W
112041,112070,09-11-09,DL LETHAM CONSTRUCTION,L6W,T853954095,BUILDING RENOVATOR,L6W,43.667563,-79.711057,2009,L6W
112042,112071,09-11-09,SEAWAY ALUMINUM,M6E,T853953625,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2009,M6E
112043,112072,09-11-09,FEI TENG RENOVATION LTD,M1V,T853953627,BUILDING RENOVATOR,M1V,43.810753,-79.292694,2009,M1V
